municipio_cd,municipio_st,provincia_cd
40212,Valdevacas de Montejo,40
40213,Valdevacas y Guijar,40
45179,Valdeverdeja,45
24187,Valdevimbre,24
09405,Valdezate,09
28165,Valdilecha,28
09406,Valdorros,09
15087,Valdoviño,15
37338,Valdunciel,37
47183,Valdunquillo,47
46250,València,46
10203,Valencia de Alcántara,10
24188,Valencia de Don Juan,24
06139,Valencia de las Torres,06
06140,Valencia del Mombuey,06
06141,Valencia del Ventoso,06
41096,Valencina de la Concepción,41
14063,Valenzuela,14
13088,Valenzuela de Calatrava,13
16903,"Valeras, Las",16
37339,Valero,37
22242,Valfarta,22
19308,Valfermoso de Tajuña,19
36056,Valga,36
26162,Valgañón,26
19309,Valhermoso,19
16231,Valhermoso de la Fuente,16
44247,Valjunquera,44
12124,Vall d'Alba,12
03134,"Vall d'Alcalà, la",03
12125,Vall de Almonacid,12
17208,"Vall de Bianya, La",17
25043,"Vall de Boí, La",25
25901,Vall de Cardós,25
03136,Vall de Gallinera,03
03137,"Vall de Laguar, la",03
03135,"Vall d'Ebo, la",03
17207,"Vall d'en Bas, La",17
12126,"Vall d'Uixó, la",12
46251,Vallada,46
47186,Valladolid,47
46252,Vallanca,46
09408,Vallarta de Bureba,09
12123,Vallat,12
08292,Vallbona d'Anoia,08
25238,Vallbona de les Monges,25
08293,Vallcebre,08
43158,Vallclara,43
07063,Valldemossa,07
29093,Valle de Abdalajís,29
16173,"Valle de Altomira, El",16
22243,Valle de Bardají,22
34196,Valle de Cerrato,34
31086,Valle de Egüés/Eguesibar,31
22901,Valle de Hecho,22
06146,Valle de la Serena,06
09904,Valle de las Navas,09
22244,Valle de Lierp,22
09908,Valle de Losa,09
09409,Valle de Manzanedo,09
06147,Valle de Matamoros,06
09410,Valle de Mena,09
09411,Valle de Oca,09
31194,Valle de Ollo/Ollaran,31
06148,Valle de Santa Ana,06
09902,Valle de Santibáñez,09
09905,Valle de Sedano,09
40218,Valle de Tabladillo,40
09412,Valle de Tobalina,09
48080,Valle de Trápaga-Trapagaran,48
09413,Valle de Valdebezana,09
09414,Valle de Valdelaguna,09
09415,Valle de Valdelucio,09
39101,Valle de Villaverde,39
31260,Valle de Yerri/Deierri,31
09416,Valle de Zamanzas,09
34902,Valle del Retortillo,34
18907,Valle del Zalabí,18
18902,"Valle, El",18
38049,Valle Gran Rey,38
24191,Vallecillo,24
44249,"Vallecillo, El",44
38050,Vallehermoso,38
09417,Vallejera,09
37343,Vallejera de Riofrío,37
40219,Vallelado,40
40220,Valleruela de Pedraza,40
40221,Valleruela de Sepúlveda,40
46253,Vallés,46
09418,Valles de Palenzuela,09
49230,Vallesa de la Guareña,49
35032,Valleseco,35
25240,Vallfogona de Balaguer,25
17170,Vallfogona de Ripollès,17
43159,Vallfogona de Riucorb,43
08294,Vallgorguina,08
12127,Vallibona,12
08295,Vallirana,08
17209,Vall-llobrega,17
43160,Vallmoll,43
08296,Vallromanes,08
43161,Valls,43
25906,"Valls d'Aguilar, Les",25
25239,"Valls de Valira, Les",25
09419,Valluércanes,09
50275,Valmadrid,50
09407,Valmala,09
45180,Valmojado,45
18183,Válor,18
47184,Valoria la Buena,47
50276,Valpalmas,50
37340,Valsalabroso,37
16234,Valsalobre,16
40214,Valseca,40
14064,Valsequillo,14
35031,Valsequillo de Gran Canaria,35
19310,Valtablado del Río,19
42198,Valtajeros,42
40215,Valtiendas,40
31249,Valtierra,31
50277,Valtorres,50
38048,Valverde,38
28166,Valverde de Alcalá,28
06142,Valverde de Burguillos,06
47185,Valverde de Campos,47
16236,Valverde de Júcar,16
10204,Valverde de la Vera,10
24189,Valverde de la Virgen,24
06143,Valverde de Leganés,06
06144,Valverde de Llerena,06
19311,Valverde de los Arroyos,19
06145,Valverde de Mérida,06
37341,Valverde de Valdelacasa,37
21072,Valverde del Camino,21
10205,Valverde del Fresno,10
40216,Valverde del Majano,40
24190,Valverde-Enrique,24
16237,Valverdejo,16
37342,Valverdón,37
43162,Vandellòs i l'Hospitalet de l'Infant,43
25909,"Vansa i Fórnols, La",25
16238,Vara de Rey,16
08297,Veciana,08
24193,"Vecilla, La",24
37344,Vecinos,37
15089,Vedra,15
24196,Vega de Espinareda,24
24197,Vega de Infanzones,24
39096,Vega de Liébana,39
39097,Vega de Pas,39
47187,Vega de Ruiponce,47
35033,Vega de San Mateo,35
05253,Vega de Santa María,05
49231,Vega de Tera,49
37345,Vega de Tirados,37
24198,Vega de Valcarce,24
47188,Vega de Valdetronco,47
49232,Vega de Villalobos,49
16239,Vega del Codorno,16
24194,Vegacervera,24
33074,Vegadeo,33
49233,Vegalatrave,49
40222,Veganzones,40
24199,Vegaquemada,24
40223,Vegas de Matute,40
24201,Vegas del Condado,24
18911,Vegas del Genil,18
10902,Vegaviana,10
44250,Veguillas de la Sierra,44
37346,"Veguillas, Las",37
32083,"Veiga, A",32
11039,Vejer de la Frontera,11
45181,Velada,45
42200,Velamazán,42
47189,Velascálvaro,47
05254,Velayos,05
04097,Velefique,04
18184,Vélez de Benaudalla,18
04098,Vélez-Blanco,04
29094,Vélez-Málaga,29
04099,Vélez-Rubio,04
47190,Velilla,47
22245,Velilla de Cinca,22
50278,Velilla de Ebro,50
50279,Velilla de Jiloca,50
42201,Velilla de la Sierra,42
42202,Velilla de los Ajos,42
28167,Velilla de San Antonio,28
34199,Velilla del Río Carrión,34
37347,"Vellés, La",37
16240,Vellisca,16
47191,Velliza,47
28168,"Vellón, El",28
22909,Vencillón,22
43163,"Vendrell, El",43
49234,Venialbo,49
34023,Venta de Baños,34
46254,Venta del Moro,46
17210,Ventalló,17
45182,"Ventas con Peña Aguilera, Las",45
18185,Ventas de Huelma,18
45183,"Ventas de Retamosa, Las",45
45184,"Ventas de San Julián, Las",45
26163,Ventosa,26
47192,Ventosa de la Cuesta,47
37348,Ventosa del Río Almar,37
40224,Ventosilla y Tejadilla,40
26164,Ventrosa,26
28169,Venturada,28
04100,Vera,04
50280,Vera de Moncayo,50
25242,Verdú,25
32084,Verea,32
03138,"Verger, el",03
17211,Verges,17
32085,Verín,32
34201,Vertavillo,34
43164,Vespella de Gaià,43
49235,Vezdemarbán,49
22247,Viacamp y Litera,22
31251,Viana,31
47193,Viana de Cega,47
42204,Viana de Duero,42
19314,Viana de Jadraque,19
32086,Viana do Bolo,32
10206,Viandar de la Vera,10
02076,Vianos,02
04101,Viator,04
08298,Vic,08
04102,Vícar,04
27064,"Vicedo, O",27
22248,Vicién,22
38051,"Victoria de Acentejo, La",38
14065,"Victoria, La",14
09422,"Vid de Bureba, La",09
34093,"Vid de Ojeda, La",34
09421,"Vid y Barrios, La",09
31252,Vidángoz/Bidankoze,31
49236,Vidayanes,49
49237,Videmala,49
37349,"Vídola, La",37
17212,Vidrà,17
17213,Vidreres,17
25243,Vielha e Mijaran,25
50281,Vierlas,50
36057,Vigo,36
26165,Viguera,26
36059,Vila de Cruces,36
43165,Vilabella,43
17214,Vilabertran,17
17215,Vilablareix,17
36058,Vilaboa,36
08299,Vilada,08
17217,Viladamat,17
17216,Viladasens,17
08301,Viladecans,08
08300,Viladecavalls,08
17218,Vilademuls,17
17220,Viladrau,17
12128,Vilafamés,12
17221,Vilafant,17
38052,Vilaflor de Chasna,38
07065,Vilafranca de Bonany,07
08305,Vilafranca del Penedès,08
12129,Vilafranca/Villafranca del Cid,12
36060,Vilagarcía de Arousa,36
25244,Vilagrassa,25
17223,Vilajuïga,17
27065,Vilalba,27
43175,Vilalba dels Arcs,43
08306,Vilalba Sasserra,08
25245,Vilaller,25
17224,Vilallonga de Ter,17
43166,Vilallonga del Camp,43
46255,Vilallonga/Villalonga,46
17225,Vilamacolum,17
17226,Vilamalla,17
17227,Vilamaniscle,17
32087,Vilamarín,32
32088,Vilamartín de Valdeorras,32
46256,Vilamarxant,46
25247,Vilamòs,25
17228,Vilanant,17
12132,Vilanova d'Alcolea,12
36061,Vilanova de Arousa,36
25248,Vilanova de Bellpuig,25
25254,Vilanova de la Barca,25
25249,Vilanova de l'Aguda,25
25250,Vilanova de Meià,25
43168,Vilanova de Prades,43
08303,Vilanova de Sau,08
25251,Vilanova de Segrià,25
08302,Vilanova del Camí,08
08902,Vilanova del Vallès,08
43167,Vilanova d'Escornalbou,43
08307,Vilanova i la Geltrú,08
43169,Vilaplana,43
32089,Vilar de Barrio,32
12134,Vilar de Canes,12
32090,Vilar de Santos,32
32091,Vilardevós,32
12135,Vila-real,12
32092,Vilariño de Conso,32
15091,Vilarmaior,15
43170,Vila-rodona,43
17230,Vila-sacra,17
25252,Vila-sana,25
15090,Vilasantar,15
43171,Vila-seca,43
08214,Vilassar de Dalt,08
08219,Vilassar de Mar,08
17222,Vilaür,17
12136,"Vilavella, la",12
43172,Vilaverd,43
23094,Vilches,23
43173,"Vilella Alta, La",43
43174,"Vilella Baixa, La",43
09423,Vileña,09
45186,"Villa de Don Fadrique, La",45
38053,Villa de Mazo,38
18149,Villa de Otura,18
02077,Villa de Ves,02
10207,Villa del Campo,10
28171,Villa del Prado,28
10208,Villa del Rey,10
14066,Villa del Río,14
47195,Villabáñez,47
47196,Villabaruz de Campos,47
34202,Villabasta de Valdavia,34
21073,Villablanca,21
24202,Villablino,24
20075,Villabona,20
47197,Villabrágima,47
24203,Villabraz,24
49238,Villabrázaro,49
01057,Villabuena de Álava/Eskuernaga,01
49239,Villabuena del Puente,49
45185,Villacañas,45
47198,Villacarralón,47
39098,Villacarriedo,39
23095,Villacarrillo,23
40225,Villacastín,40
47199,Villacid de Campos,47
34204,Villacidaler,34
42205,Villaciervos,42
47200,Villaco,47
34205,Villaconancio,34
28170,Villaconejos,28
16242,Villaconejos de Trabaque,16
34206,Villada,34
24205,Villadangos del Páramo,24
24207,Villademor de la Vega,24
49240,Villadepera,49
09427,Villadiego,09
50283,Villadoz,50
34208,Villaeles de Valdavia,34
49241,Villaescusa,49
39099,Villaescusa,39
16243,Villaescusa de Haro,16
09428,Villaescusa de Roa,09
09429,Villaescusa la Sombría,09
09430,Villaespasa,09
49242,Villafáfila,49
50284,Villafeliche,50
49243,Villaferrueña,49
05256,Villaflor,05
37351,Villaflores,37
47203,Villafrades de Campos,47
31254,Villafranca,31
14067,Villafranca de Córdoba,14
47204,Villafranca de Duero,47
50285,Villafranca de Ebro,50
05257,Villafranca de la Sierra,05
06149,Villafranca de los Barros,06
45187,Villafranca de los Caballeros,45
24209,Villafranca del Bierzo,24
44251,Villafranca del Campo,44
09431,Villafranca Montes de Oca,09
47205,Villafrechós,47
09432,Villafruela,09
47206,Villafuerte,47
39100,Villafufre,39
09433,Villagalijo,09
47207,Villagarcía de Campos,47
06150,Villagarcía de la Torre,06
16244,Villagarcía del Llano,16
24210,Villagatón,24
49244,Villageriz,49
47208,Villagómez la Nueva,47
06151,Villagonzalo,06
37352,Villagonzalo de Tormes,37
09434,Villagonzalo Pedernales,09
34210,Villahán,34
14068,Villaharta,14
13089,Villahermosa,13
44252,Villahermosa del Campo,44
12130,Villahermosa del Río,12
34211,Villaherreros,34
09437,Villahoz,09
03139,"Villajoyosa/Vila Joiosa, la",03
34213,Villalaco,34
47209,Villalán de Campos,47
47210,Villalar de los Comuneros,47
49245,Villalazán,49
09438,Villalba de Duero,09
34214,Villalba de Guardo,34
49246,Villalba de la Lampreana,49
47211,Villalba de la Loma,47
16245,Villalba de la Sierra,16
47212,Villalba de los Alcores,47
06152,Villalba de los Barros,06
37353,Villalba de los Llanos,37
50286,Villalba de Perejil,50
26166,Villalba de Rioja,26
21074,Villalba del Alcor,21
16246,Villalba del Rey,16
47213,Villalbarba,47
28172,Villalbilla,28
09439,Villalbilla de Burgos,09
09440,Villalbilla de Gumiel,09
49247,Villalcampo,49
34215,Villalcázar de Sirga,34
34216,Villalcón,34
09441,Villaldemiro,09
50287,Villalengua,50
02078,Villalgordo del Júcar,02
16247,Villalgordo del Marquesado,16
09442,Villalmanzo,09
26167,Villalobar de Rioja,26
34217,Villalobón,34
49248,Villalobos,49
47214,Villalón de Campos,47
49249,Villalonso,49
49250,Villalpando,49
16248,Villalpardo,16
49251,Villalube,49
45188,Villaluenga de la Sagra,45
34218,Villaluenga de la Vega,34
11040,Villaluenga del Rosario,11
02079,Villamalea,02
12131,Villamalur,12
24211,Villamandos,24
24901,Villamanín,24
13090,Villamanrique,13
41097,Villamanrique de la Condesa,41
28173,Villamanrique de Tajo,28
28174,Villamanta,28
28175,Villamantilla,28
24212,Villamañán,24
11041,Villamartín,11
34220,Villamartín de Campos,34
24213,Villamartín de Don Sancho,24
37354,Villamayor,37
13091,Villamayor de Calatrava,13
49252,Villamayor de Campos,49
50903,Villamayor de Gállego,50
09443,Villamayor de los Montes,09
31255,Villamayor de Monjardín,31
16249,Villamayor de Santiago,16
09444,Villamayor de Treviño,09
09445,Villambistia,09
34221,Villamediana,34
26168,Villamediana de Iregua,26
09446,Villamedianilla,09
24214,Villamejil,24
18908,Villamena,18
34222,Villameriel,34
10209,Villamesías,10
10210,Villamiel,10
09447,Villamiel de la Sierra,09
45189,Villamiel de Toledo,45
45190,Villaminaya,45
24215,Villamol,24
24216,Villamontán de la Valduerna,24
49255,Villamor de los Escuderos,49
24217,Villamoratiel de las Matas,24
34223,Villamoronta,34
45191,Villamuelas,45
34224,Villamuera de la Cueza,34
47215,Villamuriel de Campos,47
34225,Villamuriel de Cerrato,34
47216,Villán de Tordesillas,47
49256,Villanázar,49
09448,Villangómez,09
22249,Villanova,22
22250,Villanúa,22
47217,Villanubla,47
45192,Villanueva de Alcardete,45
19317,Villanueva de Alcorón,19
29095,Villanueva de Algaidas,29
09449,Villanueva de Argaño,09
19318,Villanueva de Argecilla,19
05905,Villanueva de Ávila,05
49257,Villanueva de Azoague,49
45193,Villanueva de Bogas,45
26169,Villanueva de Cameros,26
49258,Villanueva de Campeán,49
09450,Villanueva de Carazo,09
14069,Villanueva de Córdoba,14
47218,Villanueva de Duero,47
50288,Villanueva de Gállego,50
05258,Villanueva de Gómez,05
42206,Villanueva de Gormaz,42
16250,Villanueva de Guadamejud,16
09451,Villanueva de Gumiel,09
50290,Villanueva de Huerva,50
50289,Villanueva de Jiloca,50
28176,Villanueva de la Cañada,28
29902,Villanueva de la Concepción,29
47219,Villanueva de la Condesa,47
13092,Villanueva de la Fuente,13
16251,Villanueva de la Jara,16
23096,Villanueva de la Reina,23
06153,Villanueva de la Serena,06
10211,Villanueva de la Sierra,10
19319,Villanueva de la Torre,19
10212,Villanueva de la Vera,10
21075,Villanueva de las Cruces,21
24218,Villanueva de las Manzanas,24
49259,Villanueva de las Peras,49
18187,Villanueva de las Torres,18
47220,Villanueva de los Caballeros,47
21076,Villanueva de los Castillejos,21
47221,Villanueva de los Infantes,47
13093,Villanueva de los Infantes,13
33075,Villanueva de Oscos,33
28178,Villanueva de Perales,28
13094,Villanueva de San Carlos,13
41100,Villanueva de San Juan,41
47222,Villanueva de San Mancio,47
22251,Villanueva de Sigena,22
29098,Villanueva de Tapia,29
09454,Villanueva de Teba,09
12133,Villanueva de Viver,12
05259,Villanueva del Aceral,05
41098,Villanueva del Ariscal,41
23097,Villanueva del Arzobispo,23
05260,Villanueva del Campillo,05
49260,Villanueva del Campo,49
37355,Villanueva del Conde,37
14070,Villanueva del Duque,14
06154,Villanueva del Fresno,06
28177,Villanueva del Pardillo,28
34227,Villanueva del Rebollar,34
44256,Villanueva del Rebollar de la Sierra,44
14071,Villanueva del Rey,14
30042,Villanueva del Río Segura,30
41099,Villanueva del Río y Minas,41
29096,Villanueva del Rosario,29
29097,Villanueva del Trabuco,29
18188,Villanueva Mesía,18
34228,Villanuño de Valdavia,34
24219,Villaobispo de Otero,24
24902,Villaornate y Castro,24
02080,Villapalacios,02
34229,Villaprovedo,34
24221,Villaquejida,24
24222,Villaquilambre,24
09455,Villaquirán de la Puebla,09
09456,Villaquirán de los Infantes,09
37356,Villar de Argañán,37
26170,"Villar de Arnedo, El",26
16253,Villar de Cañas,16
37357,Villar de Ciervo,37
05261,Villar de Corneja,05
16254,Villar de Domingo García,16
49263,Villar de Fallaves,49
37358,Villar de Gallimazo,37
16255,Villar de la Encina,16
37359,Villar de la Yegua,37
50291,Villar de los Navarros,50
16263,Villar de Olalla,16
37360,Villar de Peralonso,37
10214,Villar de Plasencia,10
06156,Villar de Rena,06
37361,Villar de Samaniego,37
26171,Villar de Torre,26
42207,Villar del Ala,42
46258,Villar del Arzobispo,46
49264,Villar del Buey,49
42208,Villar del Campo,42
44257,Villar del Cobo,44
16258,Villar del Humo,16
16259,Villar del Infantado,16
28179,Villar del Olmo,28
10213,Villar del Pedroso,10
13095,Villar del Pozo,13
06155,Villar del Rey,06
42209,Villar del Río,42
44258,Villar del Salz,44
16910,Villar y Velasco,16
49261,Villaralbo,49
14072,Villaralto,14
09903,Villarcayo de Merindad de Castilla la Vieja,09
49262,Villardeciervos,49
47223,Villardefrades,47
49265,Villardiegua de la Ribera,49
49266,Villárdiga,49
23098,Villardompardo,23
49267,Villardondiego,49
26172,Villarejo,26
16264,Villarejo de Fuentes,16
16265,Villarejo de la Peñuela,16
45194,Villarejo de Montalbán,45
24223,Villarejo de Órbigo,24
28180,Villarejo de Salvanés,28
05262,Villarejo del Valle,05
16266,Villarejo-Periesteban,16
19321,Villares de Jadraque,19
37362,Villares de la Reina,37
24224,Villares de Órbigo,24
42211,"Villares de Soria, Los",42
37363,Villares de Yeltes,37
16269,Villares del Saz,16
23099,"Villares, Los",23
46259,Villargordo del Cabriel,46
09458,Villariezo,09
37364,Villarino de los Aires,37
44260,Villarluengo,44
37365,Villarmayor,37
34230,Villarmentero de Campos,34
47224,Villarmentero de Esgueva,47
37366,Villarmuerto,37
44261,Villarquemado,44
34231,Villarrabé,34
34232,Villarramiel,34
21077,Villarrasa,21
50292,Villarreal de Huerva,50
49268,Villarrín de Campos,49
02081,Villarrobledo,02
23101,Villarrodrigo,23
26173,Villarroya,26
50293,Villarroya de la Sierra,50
44262,Villarroya de los Pinares,44
50294,Villarroya del Campo,50
13096,Villarrubia de los Ojos,13
45195,Villarrubia de Santiago,45
16270,Villarrubio,16
16271,Villarta,16
06157,Villarta de los Montes,06
13097,Villarta de San Juan,13
26174,Villarta-Quintana,26
16272,Villas de la Ventosa,16
24225,Villasabariego,24
09460,Villasandino,09
34233,Villasarracino,34
42212,Villasayas,42
37367,Villasbuenas,37
10215,Villasbuenas de Gata,10
37368,Villasdardo,37
42213,Villaseca de Arciel,42
19322,Villaseca de Henares,19
45196,Villaseca de la Sagra,45
19323,Villaseca de Uceda,19
37369,Villaseco de los Gamitos,37
37370,Villaseco de los Reyes,37
49269,Villaseco del Pan,49
24226,Villaselán,24
45197,Villasequilla,45
47225,Villasexmir,47
34234,Villasila de Valdavia,34
37371,Villasrubias,37
44263,Villastar,44
09463,Villasur de Herreros,09
45198,Villatobas,45
05263,Villatoro,05
23903,Villatorres,23
02082,Villatoya,02
09464,Villatuelda,09
31257,Villatuerta,31
34236,Villaturde,34
24227,Villaturiel,24
34237,Villaumbrales,34
31258,Villava/Atarrabia,31
02083,Villavaliente,02
47226,Villavaquerín,47
26175,Villavelayo,26
47227,Villavellid,47
49270,Villavendimio,49
02084,Villaverde de Guadalimar,02
37372,Villaverde de Guareña,37
40228,Villaverde de Íscar,40
47228,Villaverde de Medina,47
40229,Villaverde de Montejo,40
26176,Villaverde de Rioja,26
09466,Villaverde del Monte,09
41101,Villaverde del Río,41
16273,Villaverde y Pasaconsol,16
09467,Villaverde-Mogina,09
49272,Villaveza de Valverde,49
49271,Villaveza del Agua,49
47229,Villavicencio de los Caballeros,47
33076,Villaviciosa,33
14073,Villaviciosa de Córdoba,14
28181,Villaviciosa de Odón,28
37373,Villavieja de Yeltes,37
28182,Villavieja del Lozoya,28
34238,Villaviudas,34
09471,Villayerno Morquillas,09
33077,Villayón,33
24228,Villazala,24
24229,Villazanzo de Valderaduey,24
09472,Villazopeque,09
09473,Villegas,09
40230,Villeguillo,40
44264,Villel,44
19324,Villel de Mesa,19
03140,Villena,03
34240,Villerías de Campos,34
34241,Villodre,34
34242,Villodrigo,34
34243,Villoldo,34
16274,Víllora,16
12137,Villores,12
37374,Villoria,37
09476,Villoruebo,09
37375,Villoruela,37
26177,Villoslada de Cameros,26
34245,Villota del Páramo,34
34246,Villovieco,34
08304,Vilobí del Penedès,08
17233,Vilobí d'Onyar,17
17232,Vilopriu,17
47194,Viloria,47
09424,Viloria de Rioja,09
25253,"Vilosell, El",25
50282,"Vilueña, La",50
37350,Vilvestre,37
09425,Vilviestre del Pinar,09
43176,Vimbodí i Poblet,43
15092,Vimianzo,15
44265,Vinaceite,44
25255,Vinaixa,25
46260,Vinalesa,46
12138,Vinaròs,12
16275,Vindel,16
43177,Vinebre,43
26178,Viniegra de Abajo,26
26179,Viniegra de Arriba,26
42215,Vinuesa,42
43178,Vinyols i els Arcs,43
49273,Viñas,49
05264,Viñegra de Moraña,05
29099,Viñuela,29
19325,Viñuelas,19
44266,Visiedo,44
45199,"Viso de San Juan, El",45
41102,"Viso del Alcor, El",41
13098,Viso del Marqués,13
14074,"Viso, El",14
50295,Vistabella,50
12139,Vistabella del Maestrat,12
05265,Vita,05
37376,Vitigudino,37
01059,Vitoria-Gasteiz,01
27066,Viveiro,27
44267,Vivel del Río Martín,44
12140,Viver,12
08308,Viver i Serrateix,08
02085,Viveros,02
09478,Vizcaínos,09
42216,Vizmanos,42
18189,Víznar,18
39102,Voto,39
42217,Vozmediano,42
47230,Wamba,47
03081,Xaló,03
46145,Xàtiva,46
46143,Xeraco,46
46146,Xeresa,46
27021,Xermade,27
12052,Xert,12
43052,Xerta,43
32032,Xinzo de Limia,32
46110,Xirivella,46
27025,Xove,27
32036,Xunqueira de Ambía,32
32037,Xunqueira de Espadanedo,32
35034,Yaiza,35
42218,Yanguas,42
40231,Yanguas de Eresma,40
46261,Yátova,46
45200,"Yébenes, Los",45
19326,Yebes,19
19327,Yebra,19
22252,Yebra de Basa,22
30043,Yecla,30
37377,Yecla de Yeltes,37
01060,Yécora/Iekora,01
19329,Yélamos de Abajo,19
19330,Yélamos de Arriba,19
45201,Yeles,45
42219,Yelo,42
16276,Yémeda,16
45202,Yepes,45
33078,Yernes y Tameza,33
31261,Yesa,31
46262,"Yesa, La",46
22253,Yésero,22
02086,Yeste,02
45203,Yuncler,45
45204,Yunclillos,45
45205,Yuncos,45
29100,Yunquera,29
19331,Yunquera de Henares,19
19332,"Yunta, La",19
31262,Zabalza/Zabaltza,31
09480,Zael,09
18192,Zafarraya,18
06158,Zafra,06
16277,Zafra de Záncara,16
16278,Zafrilla,16
18913,Zagra,18
